series_id,date,value
T93,2008-09,16171.0
T93,2009-01,14983.0
T93,2009-05,23839.0
T93,2009-09,15305.0
T93,2010-01,17116.0
T93,2010-05,22194.0
T93,2010-09,29429.0
T93,2011-01,4772.0
T93,2011-05,12983.0
T93,2011-09,24014.0
T93,2012-01,32696.0
T93,2012-05,21790.0
T93,2012-09,23644.0
T93,2013-01,32254.0
T93,2013-05,40432.0
T93,2013-09,24171.0
T93,2014-01,28299.0
T93,2014-05,33818.0
T93,2014-09,39997.0
T93,2015-01,29627.0
T93,2015-05,31857.0
T93,2015-09,39908.0
T93,2016-01,54559.0
T93,2016-05,32046.0
T94,1980-01,598.0
T94,1980-05,664.0
T94,1980-09,470.0
T94,1981-01,892.0
T94,1981-05,914.0
T94,1981-09,1034.0
T94,1982-01,836.0
T94,1982-05,1249.0
T94,1982-09,937.0
T94,1983-01,1273.0
T94,1983-05,1054.0
T94,1983-09,1430.0
T94,1984-01,912.0
T94,1984-05,1096.0
T94,1984-09,958.0
T94,1985-01,1399.0
T94,1985-05,932.0
T94,1985-09,1601.0
T94,1986-01,1169.0
T94,1986-05,1777.0
T94,1986-09,1554.0
T94,1987-01,1493.0
T94,1987-05,1165.0
T94,1987-09,1875.0
T94,1988-01,1501.0
T94,1988-05,1916.0
T94,1988-09,1641.0
T94,1989-01,2590.0
T94,1989-05,1906.0
T94,1989-09,2808.0
T94,1990-01,1772.0
T94,1990-05,2444.0
T94,1990-09,2141.0
T94,1991-01,4140.0
T94,1991-05,2828.0
T94,1991-09,2964.0
T94,1992-01,2272.0
T94,1992-05,3114.0
T94,1992-09,2106.0
T94,1993-01,2843.0
T94,1993-05,2172.0
T94,1993-09,3295.0
T94,1994-01,2452.0
T94,1994-05,2701.0
T94,1994-09,2272.0
T94,1995-01,3217.0
T94,1995-05,2473.0
T94,1995-09,3041.0
T94,1996-01,2716.0
T94,1996-05,3679.0
T94,1996-09,2390.0
T94,1997-01,3317.0
T94,1997-05,2901.0
T94,1997-09,3791.0
T94,1998-01,2379.0
T94,1998-05,3830.0
T94,1998-09,4323.0
T94,1999-01,4952.0
T94,1999-05,4232.0
T94,1999-09,4647.0
T94,2000-01,3929.0
T94,2000-05,6267.0
T94,2000-09,3961.0
T94,2001-01,6841.0
T94,2001-05,5440.0
T94,2001-09,8557.0
T94,2002-01,4954.0
T94,2002-05,7674.0
T94,2002-09,6954.0
T94,2003-01,9028.0
T94,2003-05,6500.0
T94,2003-09,8335.0
T94,2004-01,5037.0
T94,2004-05,10064.0
T94,2004-09,4702.0
T94,2005-01,9227.0
T94,2005-05,8279.0
T94,2005-09,11203.0
T94,2006-01,6998.0
T94,2006-05,11513.0
T94,2006-09,7479.0
T94,2007-01,12831.0
T94,2007-05,7342.0
T94,2007-09,9694.0
T94,2008-01,6498.0
T94,2008-05,13793.0
T94,2008-09,7759.0
T94,2009-01,9544.0
T94,2009-05,7284.0
T94,2009-09,11810.0
T94,2010-01,5694.0
T94,2010-05,8655.0
T94,2010-09,6203.0
T94,2011-01,8988.0
T94,2011-05,7241.0
T94,2011-09,10519.0
T94,2012-01,7104.0
T94,2012-05,12138.0
T94,2012-09,6793.0
T94,2013-01,11035.0
T94,2013-05,9448.0
T94,2013-09,14426.0
T94,2014-01,8785.0
T94,2014-05,11940.0
T94,2014-09,9358.0
T94,2015-01,16582.0
T94,2015-05,9428.0
T94,2015-09,13392.0
T94,2016-01,10363.0
T94,2016-05,16091.0
T95,1980-01,20484.0
T95,1980-05,8921.0
T95,1980-09,8385.0
T95,1981-01,17229.0
T95,1981-05,17065.0
T95,1981-09,9952.0
T95,1982-01,9875.0
T95,1982-05,16905.0
T95,1982-09,16877.0
T95,1983-01,13409.0
T95,1983-05,14059.0
T95,1983-09,17253.0
T95,1984-01,16942.0
T95,1984-05,15819.0
T95,1984-09,18417.0
T95,1985-01,21049.0
T95,1985-05,24239.0
T95,1985-09,21477.0
T95,1986-01,16313.0
T95,1986-05,25364.0
T95,1986-09,27927.0
T95,1987-01,23933.0
T95,1987-05,20936.0
T95,1987-09,40567.0
T95,1988-01,36673.0
T95,1988-05,30788.0
T95,1988-09,26260.0
T95,1989-01,58388.0
T95,1989-05,57379.0
T95,1989-09,38916.0
T95,1990-01,38299.0
T95,1990-05,64896.0
T95,1990-09,49385.0
T95,1991-01,41353.0
T95,1991-05,51815.0
T95,1991-09,59904.0
T95,1992-01,45289.0
T95,1992-05,35070.0
T95,1992-09,33017.0
T95,1993-01,41697.0
T95,1993-05,38817.0
T95,1993-09,29457.0
T95,1994-01,30250.0
T95,1994-05,42295.0
T95,1994-09,38306.0
T95,1995-01,29481.0
T95,1995-05,54278.0
T95,1995-09,39031.0
T95,1996-01,44219.0
T95,1996-05,33675.0
T95,1996-09,30266.0
T95,1997-01,44213.0
T95,1997-05,46389.0
T95,1997-09,31678.0
T95,1998-01,33410.0
T95,1998-05,47648.0
T95,1998-09,49024.0
T95,1999-01,33246.0
T95,1999-05,35444.0
T95,1999-09,38307.0
T95,2000-01,42964.0
T95,2000-05,28980.0
T95,2000-09,28059.0
T95,2001-01,41915.0
T95,2001-05,41582.0
T95,2001-09,27986.0
T95,2002-01,29155.0
T95,2002-05,43235.0
T95,2002-09,43016.0
T95,2003-01,27709.0
T95,2003-05,29747.0
T95,2003-09,37666.0
T95,2004-01,46300.0
T95,2004-05,33460.0
T95,2004-09,29405.0
T95,2005-01,48823.0
T95,2005-05,58522.0
T95,2005-09,37625.0
T95,2006-01,38503.0
T95,2006-05,56937.0
T95,2006-09,60288.0
T95,2007-01,41888.0
T95,2007-05,52603.0
T95,2007-09,61968.0
T95,2008-01,61331.0
T95,2008-05,46598.0
T95,2008-09,39920.0
T95,2009-01,48333.0
T95,2009-05,57152.0
T95,2009-09,33761.0
T95,2010-01,32664.0
T95,2010-05,52210.0
T95,2010-09,50444.0
T95,2011-01,36446.0
T95,2011-05,35711.0
T95,2011-09,45376.0
T95,2012-01,49728.0
T95,2012-05,35042.0
T95,2012-09,39836.0
T95,2013-01,50800.0
T95,2013-05,59966.0
T95,2013-09,41698.0
T95,2014-01,41219.0
T95,2014-05,51541.0
T95,2014-09,61022.0
T95,2015-01,45287.0
T95,2015-05,40058.0
T95,2015-09,54114.0
T95,2016-01,58988.0
T95,2016-05,40491.0
T96,1980-01,6485.0
T96,1980-05,1719.0
T96,1980-09,1481.0
T96,1981-01,4019.0
T96,1981-05,6145.0
T96,1981-09,2354.0
T96,1982-01,2305.0
T96,1982-05,4461.0
T96,1982-09,5225.0
T96,1983-01,2789.0
T96,1983-05,3653.0
T96,1983-09,4908.0
T96,1984-01,5645.0
T96,1984-05,2806.0
T96,1984-09,3191.0
T96,1985-01,5367.0
T96,1985-05,6601.0
T96,1985-09,3612.0
T96,1986-01,3325.0
T96,1986-05,5007.0
T96,1986-09,7489.0
T96,1987-01,3813.0
T96,1987-05,2835.0
T96,1987-09,7677.0
T96,1988-01,8860.0
T96,1988-05,4153.0
T96,1988-09,3901.0
T96,1989-01,9935.0
T96,1989-05,9830.0
T96,1989-09,5278.0
T96,1990-01,4254.0
T96,1990-05,11636.0
T96,1990-09,9283.0
T96,1991-01,7316.0
T96,1991-05,10075.0
T96,1991-09,12267.0
T96,1992-01,11410.0
T96,1992-05,4698.0
T96,1992-09,5486.0
T96,1993-01,10127.0
T96,1993-05,9017.0
T96,1993-09,4538.0
T96,1994-01,5827.0
T96,1994-05,9997.0
T96,1994-09,9390.0
T96,1995-01,4409.0
T96,1995-05,7265.0
T96,1995-09,8943.0
T96,1996-01,9163.0
T96,1996-05,4374.0
T96,1996-09,4909.0
T96,1997-01,8191.0
T96,1997-05,8993.0
T96,1997-09,4075.0
T96,1998-01,4469.0
T96,1998-05,9339.0
T96,1998-09,9450.0
T96,1999-01,4347.0
T96,1999-05,5557.0
T96,1999-09,7991.0
T96,2000-01,8242.0
T96,2000-05,3784.0
T96,2000-09,4851.0
T96,2001-01,9111.0
T96,2001-05,9496.0
T96,2001-09,4057.0
T96,2002-01,4765.0
T96,2002-05,8582.0
T96,2002-09,9589.0
T96,2003-01,3885.0
T96,2003-05,5219.0
T96,2003-09,9299.0
T96,2004-01,9949.0
T96,2004-05,4719.0
T96,2004-09,4883.0
T96,2005-01,10333.0
T96,2005-05,13646.0
T96,2005-09,4774.0
T96,2006-01,6254.0
T96,2006-05,12726.0
T96,2006-09,12029.0
T96,2007-01,5502.0
T96,2007-05,8152.0
T96,2007-09,13576.0
T96,2008-01,16214.0
T96,2008-05,7217.0
T96,2008-09,6823.0
T96,2009-01,13238.0
T96,2009-05,16910.0
T96,2009-09,5223.0
T96,2010-01,6086.0
T96,2010-05,13515.0
T96,2010-09,15510.0
T96,2011-01,5659.0
T96,2011-05,6636.0
T96,2011-09,13377.0
T96,2012-01,15873.0
T96,2012-05,6134.0
T96,2012-09,7903.0
T96,2013-01,14394.0
T96,2013-05,18112.0
T96,2013-09,7527.0
T96,2014-01,8087.0
T96,2014-05,14731.0
T96,2014-09,19960.0
T96,2015-01,8584.0
T96,2015-05,8458.0
T96,2015-09,15071.0
T96,2016-01,18948.0
T96,2016-05,7685.0
T97,1980-01,9886.0
T97,1980-05,4114.0
T97,1980-09,4961.0
T97,1981-01,10319.0
T97,1981-05,10788.0
T97,1981-09,5190.0
T97,1982-01,5768.0
T97,1982-05,12350.0
T97,1982-09,12772.0
T97,1983-01,8014.0
T97,1983-05,8115.0
T97,1983-09,13368.0
T97,1984-01,12521.0
T97,1984-05,5616.0
T97,1984-09,7155.0
T97,1985-01,12343.0
T97,1985-05,12332.0
T97,1985-09,6515.0
T97,1986-01,6863.0
T97,1986-05,12623.0
T97,1986-09,13198.0
T97,1987-01,5993.0
T97,1987-05,6932.0
T97,1987-09,14615.0
T97,1988-01,16969.0
T97,1988-05,7842.0
T97,1988-09,8562.0
T97,1989-01,19795.0
T97,1989-05,21469.0
T97,1989-09,10941.0
T97,1990-01,11245.0
T97,1990-05,23918.0
T97,1990-09,31433.0
T97,1991-01,15326.0
T97,1991-05,19996.0
T97,1991-09,36694.0
T97,1992-01,37266.0
T97,1992-05,19941.0
T97,1992-09,19728.0
T97,1993-01,37120.0
T97,1993-05,35045.0
T97,1993-09,22518.0
T97,1994-01,20973.0
T97,1994-05,42102.0
T97,1994-09,36818.0
T97,1995-01,21569.0
T97,1995-05,19872.0
T97,1995-09,36657.0
T97,1996-01,39385.0
T97,1996-05,24949.0
T97,1996-09,22482.0
T97,1997-01,39244.0
T97,1997-05,41389.0
T97,1997-09,25529.0
T97,1998-01,25609.0
T97,1998-05,43767.0
T97,1998-09,42735.0
T97,1999-01,24706.0
T97,1999-05,27444.0
T97,1999-09,45593.0
T97,2000-01,44917.0
T97,2000-05,22903.0
T97,2000-09,22924.0
T97,2001-01,43270.0
T97,2001-05,44918.0
T97,2001-09,24296.0
T97,2002-01,25994.0
T97,2002-05,51104.0
T97,2002-09,55438.0
T97,2003-01,25353.0
T97,2003-05,29761.0
T97,2003-09,56829.0
T97,2004-01,59089.0
T97,2004-05,32592.0
T97,2004-09,31263.0
T97,2005-01,70401.0
T97,2005-05,76609.0
T97,2005-09,34264.0
T97,2006-01,50177.0
T97,2006-05,87832.0
T97,2006-09,80684.0
T97,2007-01,47809.0
T97,2007-05,52609.0
T97,2007-09,96322.0
T97,2008-01,90993.0
T97,2008-05,52868.0
T97,2008-09,59559.0
T97,2009-01,91988.0
T97,2009-05,99603.0
T97,2009-09,44505.0
T97,2010-01,49277.0
T97,2010-05,115458.0
T97,2010-09,97714.0
T97,2011-01,51570.0
T97,2011-05,59995.0
T97,2011-09,123822.0
T97,2012-01,101712.0
T97,2012-05,51584.0
T97,2012-09,62622.0
T97,2013-01,116813.0
T97,2013-05,126933.0
T97,2013-09,52806.0
T97,2014-01,69170.0
T97,2014-05,124911.0
T97,2014-09,120163.0
T97,2015-01,55420.0
T97,2015-05,62972.0
T97,2015-09,152162.0
T97,2016-01,122996.0
T97,2016-05,52078.0
T98,1980-01,5718.0
T98,1980-05,2204.0
T98,1980-09,3117.0
T98,1981-01,6185.0
T98,1981-05,6409.0
T98,1981-09,2672.0
T98,1982-01,3734.0
T98,1982-05,7681.0
T98,1982-09,7856.0
T98,1983-01,3073.0
T98,1983-05,3451.0
T98,1983-09,6803.0
T98,1984-01,6612.0
T98,1984-05,2709.0
T98,1984-09,3250.0
T98,1985-01,6097.0
T98,1985-05,5438.0
T98,1985-09,2477.0
T98,1986-01,3162.0
T98,1986-05,6674.0
T98,1986-09,5841.0
T98,1987-01,2513.0
T98,1987-05,3421.0
T98,1987-09,7083.0
T98,1988-01,6871.0
T98,1988-05,2469.0
T98,1988-09,4405.0
T98,1989-01,9310.0
T98,1989-05,8958.0
T98,1989-09,4328.0
T98,1990-01,5492.0
T98,1990-05,12738.0
T98,1990-09,13041.0
T98,1991-01,4890.0
T98,1991-05,8610.0
T98,1991-09,13922.0
T98,1992-01,14693.0
T98,1992-05,6578.0
T98,1992-09,9183.0
T98,1993-01,13839.0
T98,1993-05,14458.0
T98,1993-09,9786.0
T98,1994-01,11421.0
T98,1994-05,16494.0
T98,1994-09,15483.0
T98,1995-01,9204.0
T98,1995-05,12450.0
T98,1995-09,19937.0
T98,1996-01,18483.0
T98,1996-05,12604.0
T98,1996-09,13615.0
T98,1997-01,23189.0
T98,1997-05,21231.0
T98,1997-09,14626.0
T98,1998-01,17005.0
T98,1998-05,27517.0
T98,1998-09,29235.0
T98,1999-01,15567.0
T98,1999-05,19021.0
T98,1999-09,27863.0
T98,2000-01,26593.0
T98,2000-05,15390.0
T98,2000-09,19901.0
T98,2001-01,26667.0
T98,2001-05,25476.0
T98,2001-09,15129.0
T98,2002-01,18438.0
T98,2002-05,30333.0
T98,2002-09,26855.0
T98,2003-01,15039.0
T98,2003-05,18745.0
T98,2003-09,28655.0
T98,2004-01,27190.0
T98,2004-05,14900.0
T98,2004-09,15661.0
T98,2005-01,27403.0
T98,2005-05,26933.0
T98,2005-09,15803.0
T98,2006-01,20416.0
T98,2006-05,37310.0
T98,2006-09,28062.0
T98,2007-01,16201.0
T98,2007-05,19659.0
T98,2007-09,29995.0
T98,2008-01,30301.0
T98,2008-05,17079.0
T98,2008-09,21862.0
T98,2009-01,28092.0
T98,2009-05,22898.0
T98,2009-09,13554.0
T98,2010-01,18708.0
T98,2010-05,30356.0
T98,2010-09,24953.0
T98,2011-01,12691.0
T98,2011-05,21710.0
T98,2011-09,27819.0
T98,2012-01,24734.0
T98,2012-05,11776.0
T98,2012-09,20012.0
T98,2013-01,29044.0
T98,2013-05,27696.0
T98,2013-09,13727.0
T98,2014-01,23386.0
T98,2014-05,31885.0
T98,2014-09,28481.0
T98,2015-01,15066.0
T98,2015-05,21039.0
T98,2015-09,31358.0
T98,2016-01,28420.0
T98,2016-05,14354.0
T99,1980-01,6332.0
T99,1980-05,3185.0
T99,1980-09,4705.0
T99,1981-01,8344.0
T99,1981-05,7229.0
T99,1981-09,3858.0
T99,1982-01,5429.0
T99,1982-05,9839.0
T99,1982-09,7779.0
T99,1983-01,4669.0
T99,1983-05,6218.0
T99,1983-09,10482.0
T99,1984-01,8376.0
T99,1984-05,4154.0
T99,1984-09,5967.0
T99,1985-01,10094.0
T99,1985-05,8598.0
T99,1985-09,4544.0
T99,1986-01,6712.0
T99,1986-05,12212.0
T99,1986-09,10339.0
T99,1987-01,6198.0
T99,1987-05,7838.0
T99,1987-09,15435.0
T99,1988-01,13623.0
T99,1988-05,6991.0
T99,1988-09,10386.0
T99,1989-01,22544.0
T99,1989-05,19726.0
T99,1989-09,10478.0
T99,1990-01,14027.0
T99,1990-05,29521.0
T99,1990-09,28050.0
T99,1991-01,12830.0
T99,1991-05,20265.0
T99,1991-09,34350.0
T99,1992-01,27051.0
T99,1992-05,14048.0
T99,1992-09,19686.0
T99,1993-01,30285.0
T99,1993-05,27360.0
T99,1993-09,13499.0
T99,1994-01,22630.0
T99,1994-05,36707.0
T99,1994-09,25041.0
T99,1995-01,14372.0
T99,1995-05,21804.0
T99,1995-09,40952.0
T99,1996-01,29036.0
T99,1996-05,14999.0
T99,1996-09,25433.0
T99,1997-01,39087.0
T99,1997-05,29619.0
T99,1997-09,16655.0
T99,1998-01,30941.0
T99,1998-05,46779.0
T99,1998-09,38828.0
T99,1999-01,20113.0
T99,1999-05,37518.0
T99,1999-09,46174.0
T99,2000-01,37208.0
T99,2000-05,20195.0
T99,2000-09,37247.0
T99,2001-01,51998.0
T99,2001-05,39987.0
T99,2001-09,21369.0
T99,2002-01,40372.0
T99,2002-05,56880.0
T99,2002-09,46319.0
T99,2003-01,23733.0
T99,2003-05,41136.0
T99,2003-09,59382.0
T99,2004-01,46369.0
T99,2004-05,23670.0
T99,2004-09,37368.0
T99,2005-01,60435.0
T99,2005-05,49574.0
T99,2005-09,27080.0
T99,2006-01,53755.0
T99,2006-05,76030.0
T99,2006-09,61458.0
T99,2007-01,33947.0
T99,2007-05,60449.0
T99,2007-09,78242.0
T99,2008-01,58761.0
T99,2008-05,32606.0
T99,2008-09,51871.0
T99,2009-01,65756.0
T99,2009-05,52023.0
T99,2009-09,28055.0
T99,2010-01,44141.0
T99,2010-05,71269.0
T99,2010-09,54085.0
T99,2011-01,28315.0
T99,2011-05,45922.0
T99,2011-09,74846.0
T99,2012-01,55002.0
T99,2012-05,29588.0
T99,2012-09,51577.0
T99,2013-01,75206.0
T99,2013-05,68684.0
T99,2013-09,35228.0
T99,2014-01,61639.0
T99,2014-05,85729.0
T99,2014-09,70680.0
T99,2015-01,37708.0
T99,2015-05,59983.0
T99,2015-09,89443.0
T99,2016-01,76657.0
T99,2016-05,38661.0
T100,1980-01,7767.0
T100,1980-05,5481.0
T100,1980-09,5957.0
T100,1981-01,9579.0
T100,1981-05,8728.0
T100,1981-09,6936.0
T100,1982-01,7426.0
T100,1982-05,10303.0
T100,1982-09,8347.0
T100,1983-01,6412.0
T100,1983-05,7122.0
T100,1983-09,9899.0
T100,1984-01,8425.0
T100,1984-05,5306.0
T100,1984-09,6325.0
T100,1985-01,9998.0
T100,1985-05,7583.0
T100,1985-09,6915.0
T100,1986-01,6231.0
T100,1986-05,10174.0
T100,1986-09,9005.0
T100,1987-01,6833.0
T100,1987-05,7378.0
T100,1987-09,11684.0
T100,1988-01,12364.0
T100,1988-05,8469.0
T100,1988-09,9310.0
T100,1989-01,13770.0
T100,1989-05,13588.0
T100,1989-09,9782.0
T100,1990-01,9400.0
T100,1990-05,14793.0
T100,1990-09,14223.0
T100,1991-01,11870.0
T100,1991-05,14714.0
T100,1991-09,16340.0
T100,1992-01,14716.0
T100,1992-05,10208.0
T100,1992-09,10775.0
T100,1993-01,15160.0
T100,1993-05,14251.0
T100,1993-09,10280.0
T100,1994-01,10614.0
T100,1994-05,14915.0
T100,1994-09,14254.0
T100,1995-01,10093.0
T100,1995-05,11289.0
T100,1995-09,17174.0
T100,1996-01,16822.0
T100,1996-05,11373.0
T100,1996-09,11462.0
T100,1997-01,18728.0
T100,1997-05,17808.0
T100,1997-09,14029.0
T100,1998-01,15254.0
T100,1998-05,24770.0
T100,1998-09,23176.0
T100,1999-01,15534.0
T100,1999-05,17339.0
T100,1999-09,24398.0
T100,2000-01,22095.0
T100,2000-05,15448.0
T100,2000-09,17781.0
T100,2001-01,25946.0
T100,2001-05,26125.0
T100,2001-09,16899.0
T100,2002-01,23722.0
T100,2002-05,29946.0
T100,2002-09,27574.0
T100,2003-01,18380.0
T100,2003-05,22498.0
T100,2003-09,29089.0
T100,2004-01,28488.0
T100,2004-05,19534.0
T100,2004-09,25229.0
T100,2005-01,35403.0
T100,2005-05,34231.0
T100,2005-09,25387.0
T100,2006-01,35173.0
T100,2006-05,37307.0
T100,2006-09,31382.0
T100,2007-01,24366.0
T100,2007-05,36554.0
T100,2007-09,35901.0
T100,2008-01,32358.0
T100,2008-05,26047.0
T100,2008-09,32030.0
T100,2009-01,29751.0
T100,2009-05,29564.0
T100,2009-09,20534.0
T100,2010-01,25478.0
T100,2010-05,28445.0
T100,2010-09,26318.0
T100,2011-01,18132.0
T100,2011-05,25827.0
T100,2011-09,35688.0
T100,2012-01,27521.0
T100,2012-05,19451.0
T100,2012-09,30759.0
T100,2013-01,31576.0
T100,2013-05,32400.0
T100,2013-09,22951.0
T100,2014-01,35317.0
T100,2014-05,35657.0
T100,2014-09,32673.0
T100,2015-01,26161.0
T100,2015-05,34036.0
T100,2015-09,40744.0
T100,2016-01,36207.0
T100,2016-05,29173.0
T101,1980-01,94237.0
T101,1980-05,78462.0
T101,1980-09,89541.0
T101,1981-01,109396.0
T101,1981-05,93988.0
T101,1981-09,86777.0
T101,1982-01,93208.0
T101,1982-05,115388.0
T101,1982-09,94081.0
T101,1983-01,80599.0
T101,1983-05,93834.0
T101,1983-09,118366.0
T101,1984-01,101802.0
T101,1984-05,79813.0
T101,1984-09,97851.0
T101,1985-01,128897.0
T101,1985-05,107846.0
T101,1985-09,101498.0
T101,1986-01,100134.0
T101,1986-05,140357.0
T101,1986-09,128451.0
T101,1987-01,101427.0
T101,1987-05,101997.0
T101,1987-09,182208.0
T101,1988-01,167804.0
T101,1988-05,142068.0
T101,1988-09,147512.0
T101,1989-01,252481.0
T101,1989-05,230116.0
T101,1989-09,190201.0
T101,1990-01,217926.0
T101,1990-05,319175.0
T101,1990-09,287578.0
T101,1991-01,269053.0
T101,1991-05,333892.0
T101,1991-09,369782.0
T101,1992-01,297724.0
T101,1992-05,233358.0
T101,1992-09,263352.0
T101,1993-01,332028.0
T101,1993-05,309372.0
T101,1993-09,272322.0
T101,1994-01,297917.0
T101,1994-05,375951.0
T101,1994-09,329626.0
T101,1995-01,290572.0
T101,1995-05,379647.0
T101,1995-09,435523.0
T101,1996-01,408854.0
T101,1996-05,338819.0
T101,1996-09,373669.0
T101,1997-01,493986.0
T101,1997-05,467761.0
T101,1997-09,399811.0
T101,1998-01,438540.0
T101,1998-05,584084.0
T101,1998-09,553697.0
T101,1999-01,444589.0
T101,1999-05,504588.0
T101,1999-09,606142.0
T101,2000-01,568976.0
T101,2000-05,483385.0
T101,2000-09,539083.0
T101,2001-01,666162.0
T101,2001-05,658391.0
T101,2001-09,537033.0
T101,2002-01,599145.0
T101,2002-05,723795.0
T101,2002-09,689289.0
T101,2003-01,534289.0
T101,2003-05,619432.0
T101,2003-09,691504.0
T101,2004-01,569022.0
T101,2004-05,523601.0
T101,2004-09,482691.0
T101,2005-01,643246.0
T101,2005-05,633220.0
T101,2005-09,522969.0
T101,2006-01,615972.0
T101,2006-05,730547.0
T101,2006-09,672008.0
T101,2007-01,571963.0
T101,2007-05,624451.0
T101,2007-09,788556.0
T101,2008-01,678170.0
T101,2008-05,601298.0
T101,2008-09,580643.0
T101,2009-01,624208.0
T101,2009-05,592152.0
T101,2009-09,499358.0
T101,2010-01,539550.0
T101,2010-05,770330.0
T101,2010-09,616270.0
T101,2011-01,435082.0
T101,2011-05,585382.0
T101,2011-09,803839.0
T101,2012-01,652494.0
T101,2012-05,561234.0
T101,2012-09,653014.0
T101,2013-01,818339.0
T101,2013-05,784919.0
T101,2013-09,609739.0
T101,2014-01,711690.0
T101,2014-05,845748.0
T101,2014-09,747661.0
T101,2015-01,589977.0
T101,2015-05,664370.0
T101,2015-09,884486.0
T101,2016-01,752682.0
T101,2016-05,594550.0
T102,1980-01,12579.0
T102,1980-05,24361.0
T102,1980-09,23285.0
T102,1981-01,21770.0
T102,1981-05,11793.0
T102,1981-09,24880.0
T102,1982-01,20555.0
T102,1982-05,19896.0
T102,1982-09,10531.0
T102,1983-01,18604.0
T102,1983-05,19052.0
T102,1983-09,18797.0
T102,1984-01,10597.0
T102,1984-05,16981.0
T102,1984-09,16996.0
T102,1985-01,20045.0
T102,1985-05,9213.0
T102,1985-09,21877.0
T102,1986-01,17947.0
T102,1986-05,18072.0
T102,1986-09,9587.0
T102,1987-01,18681.0
T102,1987-05,17713.0
T102,1987-09,20823.0
T102,1988-01,13284.0
T102,1988-05,23055.0
T102,1988-09,22726.0
T102,1989-01,27552.0
T102,1989-05,15589.0
T102,1989-09,26862.0
T102,1990-01,28980.0
T102,1990-05,30081.0
T102,1990-09,21699.0
T102,1991-01,33833.0
T102,1991-05,36341.0
T102,1991-09,39144.0
T102,1992-01,21937.0
T102,1992-05,33941.0
T102,1992-09,35987.0
T102,1993-01,41955.0
T102,1993-05,21707.0
T102,1993-09,32737.0
T102,1994-01,36134.0
T102,1994-05,36053.0
T102,1994-09,24451.0
T102,1995-01,33742.0
T102,1995-05,41675.0
T102,1995-09,39940.0
T102,1996-01,20683.0
T102,1996-05,29539.0
T102,1996-09,33394.0
T102,1997-01,42716.0
T102,1997-05,23747.0
T102,1997-09,35420.0
T102,1998-01,39692.0
T102,1998-05,40026.0
T102,1998-09,26258.0
T102,1999-01,31704.0
T102,1999-05,38464.0
T102,1999-09,46968.0
T102,2000-01,29085.0
T102,2000-05,41297.0
T102,2000-09,42714.0
T102,2001-01,51116.0
T102,2001-05,41912.0
T102,2001-09,50061.0
T102,2002-01,55030.0
T102,2002-05,56966.0
T102,2002-09,42846.0
T102,2003-01,44663.0
T102,2003-05,52220.0
T102,2003-09,59578.0
T102,2004-01,34525.0
T102,2004-05,55074.0
T102,2004-09,48054.0
T102,2005-01,60771.0
T102,2005-05,39609.0
T102,2005-09,46262.0
T102,2006-01,50899.0
T102,2006-05,60847.0
T102,2006-09,41105.0
T102,2007-01,62466.0
T102,2007-05,59677.0
T102,2007-09,75837.0
T102,2008-01,50510.0
T102,2008-05,66612.0
T102,2008-09,54221.0
T102,2009-01,60022.0
T102,2009-05,39491.0
T102,2009-09,46033.0
T102,2010-01,46095.0
T102,2010-05,59893.0
T102,2010-09,37322.0
T102,2011-01,55055.0
T102,2011-05,57120.0
T102,2011-09,73143.0
T102,2012-01,49234.0
T102,2012-05,67629.0
T102,2012-09,72853.0
T102,2013-01,82059.0
T102,2013-05,59176.0
T102,2013-09,71022.0
T102,2014-01,75349.0
T102,2014-05,82003.0
T102,2014-09,53356.0
T102,2015-01,70030.0
T102,2015-05,72066.0
T102,2015-09,83143.0
T102,2016-01,55325.0
T102,2016-05,78124.0
T103,1980-01,267.0
T103,1980-05,130.0
T103,1980-09,346.0
T103,1981-01,604.0
T103,1981-05,218.0
T103,1981-09,261.0
T103,1982-01,300.0
T103,1982-05,448.0
T103,1982-09,386.0
T103,1983-01,252.0
T103,1983-05,410.0
T103,1983-09,739.0
T103,1984-01,363.0
T103,1984-05,227.0
T103,1984-09,594.0
T103,1985-01,801.0
T103,1985-05,323.0
T103,1985-09,358.0
T103,1986-01,596.0
T103,1986-05,670.0
T103,1986-09,601.0
T103,1987-01,482.0
T103,1987-05,586.0
T103,1987-09,993.0
T103,1988-01,615.0
T103,1988-05,373.0
T103,1988-09,557.0
T103,1989-01,920.0
T103,1989-05,726.0
T103,1989-09,456.0
T103,1990-01,813.0
T103,1990-05,1181.0
T103,1990-09,1259.0
T103,1991-01,885.0
T103,1991-05,1304.0
T103,1991-09,1582.0
T103,1992-01,1401.0
T103,1992-05,1405.0
T103,1992-09,2100.0
T103,1993-01,2216.0
T103,1993-05,1639.0
T103,1993-09,1299.0
T103,1994-01,2001.0
T103,1994-05,1795.0
T103,1994-09,1459.0
T103,1995-01,1246.0
T103,1995-05,2441.0
T103,1995-09,2059.0
T103,1996-01,1893.0
T103,1996-05,1558.0
T103,1996-09,2415.0
T103,1997-01,2307.0
T103,1997-05,2622.0
T103,1997-09,1452.0
T103,1998-01,2254.0
T103,1998-05,2194.0
T103,1998-09,1838.0
T103,1999-01,1716.0
T103,1999-05,2853.0
T103,1999-09,4078.0
T103,2000-01,3164.0
T103,2000-05,2511.0
T103,2000-09,4025.0
T103,2001-01,4817.0
T103,2001-05,3957.0
